Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Name,Category,Description
37449,0.091453,0.185975,1.501357,0.211465,-1.681433,-1.013784,-1.069294,-0.897422,-0.484532,-0.887139,3.261994,-0.553332,-0.408824,1.099093,-1.147674,0.072010,1.513771,-0.725446,1.573536,0.144395,-1.112658,1.163770,0.955504,0.684086,-1.208279,0.677982,0.854372,-0.132599,53.44,0,Netflix,Entertainment,In-store payment
37462,1.205513,-1.818403,1.019409,-1.493558,0.719623,0.529359,1.533970,-1.067854,0.543712,0.774203,-1.675089,-1.318208,-0.890496,-0.910764,0.067238,0.627376,-0.077381,0.523975,0.528132,-1.023046,0.539781,-0.330145,-0.564382,0.052074,-0.099212,-1.721769,0.612694,0.137395,8.48,0,Aldi,Food,Online purchase
37464,0.238943,2.360086,0.026728,0.339288,-1.677059,0.904647,-0.706418,-0.121025,1.076073,0.571103,0.875914,1.431775,-0.139260,0.820682,0.073916,0.976462,-1.384354,-1.703028,0.011208,-0.181068,0.663638,-1.792905,0.087101,-0.517406,1.460615,0.081577,-0.272731,-0.340801,27.80,0,Tech Solutions Pty Ltd,Salary,Auto-renewal
37621,2.949078,1.292313,0.521426,1.211885,1.047401,-1.576366,0.694557,-0.439731,2.016071,0.526978,-1.007780,-0.513309,1.436717,-1.219531,0.672798,0.184579,0.495586,-1.335822,-1.611700,1.140804,0.005978,-0.631758,0.011757,0.061334,1.635770,-0.118514,0.864974,-0.691132,13.42,0,Shell,Travel,
37793,0.070492,0.475992,-0.520624,2.129515,0.397309,1.030455,-0.785043,-1.240202,-0.473944,0.280931,-0.036408,0.154334,-0.323647,-1.157399,0.626549,0.529393,1.560514,-0.529150,0.790464,0.245470,-1.605927,-0.667677,-0.885498,-0.058859,0.032714,-1.759815,-0.738557,0.127308,73.16,0,Grill'd,Food,
37986,0.493179,-1.426997,-0.305010,0.418090,0.321187,0.660080,-2.252823,0.770184,0.058842,0.389271,1.900595,0.989706,-0.406824,1.966351,-0.118440,0.298763,-0.284594,-1.452927,0.242499,-0.442658,2.147803,1.970170,0.430492,-1.074875,-0.682999,1.363784,0.581198,1.411152,8.62,0,Kmart,Other,
38176,0.899122,-0.087185,2.236922,1.466139,0.772251,0.886066,-1.098144,0.360001,0.111429,-0.493474,-0.756361,-0.528293,-1.903385,1.892161,0.041303,0.231044,-1.153872,1.064280,0.020601,-0.452680,0.299880,1.338323,-1.168566,1.095412,0.032162,0.053954,0.056769,0.886263,2.94,0,KFC,Food,
38457,0.873773,1.735932,-0.414201,-0.165561,-0.439201,1.363185,0.927807,-0.742345,-0.493807,-1.643992,0.146472,-2.570967,-1.992759,-1.288358,0.124606,-1.014629,1.731292,-1.731064,-0.537958,0.754538,1.157525,0.873262,-0.789460,-1.518264,-0.248214,0.270085,-2.300202,1.012251,41.59,0,Grill'd,Food,Direct debit
38509,0.800679,0.069347,-0.378197,0.090169,0.951343,0.686517,-1.347717,-1.498025,0.136962,0.520260,0.120252,2.193631,3.219601,-1.239956,-3.924461,2.013467,0.090695,-0.800358,0.228481,-0.850783,-0.598584,-1.715702,0.299558,0.813068,-0.577339,-0.372822,-0.732291,-2.955160,19.86,0,Aldi,Food,Membership fee
38669,-0.610217,1.288945,0.823236,-0.406075,-0.182348,-0.783120,0.494300,0.289357,-0.614445,0.373103,0.823375,2.145439,-0.629608,-2.044918,1.027231,1.951979,0.247500,1.147644,0.684351,-0.021792,-1.669366,0.204390,-0.491027,1.414973,0.720138,0.265365,0.497441,1.228898,11.23,0,Aldi,Food,
39094,1.182612,-0.514157,1.147861,0.757280,1.325895,-1.449309,0.207628,-1.038643,-0.546601,-1.958501,0.301247,0.712790,0.233212,-1.137665,-1.119521,-0.265629,0.280174,1.195933,-0.380940,0.684849,1.104833,0.553573,-1.750124,-0.036997,0.252867,0.149343,-1.852735,-0.115207,34.33,0,Ticketmaster,Entertainment,
39186,1.136832,-0.971650,1.654608,0.853296,0.742991,-0.330298,0.263358,-0.449375,0.634793,0.943985,-0.404873,0.365753,-1.253151,0.430286,0.526034,-0.163329,-0.753708,0.834979,1.489143,-1.048882,0.236893,1.676400,0.382059,-1.306328,-0.590235,-1.040662,1.068971,2.183847,4.78,0,McDonald's,Food,
39271,-0.182816,-0.097706,0.256188,-0.986391,-0.515217,1.516113,-1.407221,0.740557,-0.331041,-0.232436,-2.130186,0.285937,0.512364,0.183960,0.182504,1.388641,-0.789778,-1.910176,0.921074,0.017641,-0.807533,-1.243071,0.149286,-1.520346,0.549600,-0.174017,1.059268,0.512445,36.77,0,Guzman y Gomez,Food,POS terminal
39378,0.315557,-1.545485,1.949843,-1.355311,0.099637,1.032705,0.934747,-0.033428,-0.883005,0.255193,0.057883,-0.395613,1.440344,-1.295901,1.214714,-0.944082,0.204612,-0.744269,1.584545,-2.455776,0.101555,0.081681,-0.670265,1.092639,-0.360340,0.408979,-0.392205,-0.933421,15.72,0,Domino's Pizza,Food,Recurring subscription
39543,0.005122,0.439321,0.412985,-0.955341,-1.498366,-0.315577,-0.612264,-1.173863,0.775497,1.032684,-1.630969,2.168707,-0.070519,0.844407,-0.347826,-1.657853,-1.091356,1.064468,0.575767,0.706514,-0.254272,-0.870453,-0.985538,-0.333446,1.349596,-0.362251,-0.473529,1.316818,73.19,0,Amazon AU,Other,
40013,1.054568,-0.729199,-0.559936,0.078436,0.553115,-1.557999,0.319164,0.187888,-0.607969,-1.303886,1.571750,0.999086,0.940066,-0.016695,-1.919497,0.851779,0.152142,1.280226,-0.324343,0.916570,-0.584349,0.474187,-0.930212,-1.468786,0.968318,-0.333392,1.003041,-0.864014,35.87,0,Kmart,Other,
40230,0.003850,-0.546429,0.085871,0.006777,0.023107,1.778626,0.076475,0.115541,-0.570428,-0.421851,0.321207,1.451716,0.372910,1.115528,0.611890,1.606641,-2.023784,0.186540,0.289597,1.397041,-0.799848,-0.665509,-0.571885,-0.317643,-0.654608,0.974983,-0.714917,0.974155,37.48,0,Big W,Other,
40457,1.231056,2.207044,-1.972618,-0.406350,-0.674902,0.105802,-0.420219,-1.958845,0.159744,2.085755,-1.500797,-1.043803,-1.918246,0.927603,-0.119106,0.232392,0.795742,0.042097,1.386678,-1.563269,-0.417262,-0.328108,0.572404,-0.301725,0.216123,0.426497,-1.222257,-0.850778,59.91,0,GlobalSoft Ltd,Salary,
40513,-0.082194,0.881792,-1.261405,-0.382151,1.566251,-0.372724,-1.438795,-0.042686,1.120648,-0.772711,-0.686117,-0.332681,1.322108,2.706349,0.623317,2.473469,1.415020,1.382768,-1.221224,1.103641,-0.416143,0.832181,0.416653,0.393193,-0.630926,-1.003858,0.893671,0.170979,15.62,0,BP Service Station,Travel,
40754,-0.378573,-1.310819,-0.525204,2.122296,-3.616048,0.713811,-1.133080,1.321802,-0.507909,0.764187,-0.803516,-0.858807,1.375445,0.711562,0.831944,0.639835,1.445910,-1.735388,1.907529,1.908195,-0.795831,0.605978,0.662978,0.993483,-0.076146,0.004002,-0.735288,-0.310107,54.68,0,Sydney Trains,Travel,Membership fee
40835,-1.033582,1.519767,0.164212,0.573284,-0.303177,-1.317134,-0.044152,0.624166,-0.391788,1.165268,-0.640867,0.238865,-0.763755,0.200017,0.321074,-1.276079,0.344757,0.924487,-0.591931,2.674874,-1.742684,1.197388,0.024510,-0.132595,-1.115246,-0.090770,-0.793075,0.787657,9.53,0,Grill'd,Food,
41084,1.734689,0.615624,-1.111285,-0.016968,-0.238269,-0.619984,1.511422,2.146849,0.250817,-1.075489,0.469161,-0.409526,0.939436,-0.631336,1.573381,-1.170504,-0.873516,0.127933,0.746232,-2.009457,0.112021,1.149695,1.811835,-0.017765,-0.162331,1.373350,0.187575,-1.842795,111.55,0,Big W,Other,
41777,1.004765,-0.890715,0.837687,-0.072252,-0.363196,0.012552,0.424762,0.594757,-1.800638,1.425110,1.106447,-0.088194,-0.522266,0.153044,-0.019889,-0.132913,1.372035,-0.054022,1.434082,0.158017,0.654689,2.014334,0.099535,1.542047,-1.051566,0.078794,-1.051397,-1.253584,86.55,0,Netflix,Entertainment,
41786,-0.652088,0.894493,-1.913010,0.829362,-0.630020,0.392449,0.323275,0.622565,-0.474890,-1.128632,-0.030864,-0.169101,-1.230246,1.230473,-0.122713,0.753855,-0.818210,-1.677149,0.853588,0.895190,-0.108384,1.325580,-0.242016,-1.445448,0.412393,-0.284942,-1.905796,-0.218922,27.49,0,Coles,Food,Online purchase
41989,0.546806,-1.231171,-0.419587,0.779496,0.454710,-0.434353,0.886238,0.098164,-1.045414,-0.403674,-0.153713,-0.177581,0.956307,0.179050,0.317813,1.421731,1.633801,-0.998158,-0.735720,-0.837204,-0.036733,1.489233,-0.631928,0.436890,0.542980,-2.087223,-0.227411,-0.350291,4.52,0,KFC,Food,
42067,-0.817813,-0.216825,-1.055658,-0.474443,-0.519982,0.298635,0.485395,-0.431650,-0.012791,-0.114358,0.356207,0.235594,-0.257579,0.386065,-0.405718,-0.473008,-0.079141,-0.636860,0.549172,-1.581746,0.312707,-1.026227,-2.817207,-1.129732,1.143325,-0.403572,1.303142,0.156648,3.93,0,Origin Energy,Utilities,Card present
42112,-0.783830,-0.859275,1.747433,-0.696184,1.721641,-0.385764,1.723506,-1.953666,0.661426,-1.090501,1.064623,0.099701,-0.422903,-0.410314,1.391595,-0.306728,-0.287023,-1.797812,-1.369684,-0.274038,-0.124481,0.477557,-0.339449,0.893601,1.655774,-1.363795,0.221499,-0.092521,18.41,0,Sydney Trains,Travel,Membership fee
42264,0.049096,0.780957,-2.912288,0.423050,-0.160289,0.465058,-0.171713,-0.854524,-1.888566,0.703816,1.672447,0.144575,-1.462524,0.822137,0.877599,1.943408,0.589908,1.199014,1.345718,-0.061169,-1.424305,0.766726,-0.304306,0.883010,-0.246395,-0.259802,0.660700,-0.670768,70.08,0,Origin Energy,Utilities,POS terminal
42603,-0.750846,0.369371,0.038199,-2.548945,0.653664,2.696755,2.051376,0.974311,0.634277,1.802659,0.678079,-0.556135,1.269396,-0.540437,0.170128,0.481622,1.505081,0.332947,1.531052,-0.149868,0.723400,0.028550,1.114173,0.025298,0.035151,-0.336445,-0.599435,-1.114167,16.36,0,Aldi,Food,Tap to pay
42681,0.062023,0.073520,-1.031761,0.061772,-0.143699,2.366175,0.193631,-0.515069,-0.215734,-0.133772,0.414957,1.588862,1.087214,-0.189560,1.236960,-0.624383,-1.237332,-0.621480,-0.125457,-0.345086,-1.096596,-0.043356,0.335862,0.989336,0.120068,1.864050,1.851765,-1.022746,17.97,0,Booking.com,Travel,
43043,-0.202610,0.501228,0.054727,0.425968,-0.876513,-0.216498,-0.815786,-1.926136,1.936467,2.138680,0.792923,0.775620,-0.778965,-0.592904,0.316613,0.416562,0.324118,0.950183,1.228412,-0.712601,-0.405839,-1.016650,-0.315565,0.128741,-0.567297,0.987730,0.384417,2.018424,65.81,0,Domino's Pizza,Food,
43093,-0.600845,-0.020115,-0.345091,-0.024373,-1.302874,-0.919091,-0.503191,0.871397,0.690143,-1.458167,-1.004685,-0.681584,-0.498156,-0.228869,-1.297235,0.974921,2.138285,-3.351491,0.472086,1.140998,-0.668032,-0.797232,0.180781,-1.596119,0.335343,-0.292182,-0.583839,0.861552,8.89,0,Northwind Industries,Salary,
43094,0.737929,0.563532,-3.291562,-0.195047,0.787427,-0.248658,-0.002226,-1.242029,-0.442540,0.276624,-0.015402,-1.016820,0.042041,-0.724567,0.058054,0.906416,-1.089849,-0.071997,0.445374,-0.594408,0.826578,-0.687409,-0.464220,0.458738,0.634796,0.014170,1.044588,0.267734,21.19,0,Subway,Food,Recurring subscription
43224,-0.928627,0.405364,-0.754780,1.452198,-0.191229,-0.945849,-1.018146,-1.245263,0.210126,-1.026871,-0.257813,-0.436574,0.297547,-1.773246,0.445306,1.823103,0.649369,1.474286,-0.308904,-0.385526,1.272625,0.021708,0.195419,-0.633813,0.454699,-0.051019,1.608464,0.015963,9.28,0,Sydney Water,Utilities,POS terminal
43356,-0.286758,-0.038497,-0.571817,-0.248875,0.487219,0.710647,-1.387531,0.304831,0.914971,2.531048,0.247311,1.039423,-2.086369,-1.019117,0.321004,-0.313170,-0.985856,0.182092,0.229001,-0.562413,0.211504,-0.559015,1.554922,-0.679853,-0.421885,-0.055564,-0.372890,-1.198600,26.31,0,Virgin Australia,Travel,
43628,0.508031,0.030294,-0.516808,0.655391,-0.348722,1.048101,-1.176387,2.204371,-1.191120,-1.337510,0.495635,-0.471525,-0.493718,0.758389,-1.051009,0.799814,2.789381,0.759370,-0.542697,0.317931,0.764002,-0.562571,-0.836712,1.198991,-0.371345,-0.741189,2.462708,1.495511,23.32,0,Kmart,Other,
43762,0.213909,0.578899,-0.435952,-0.734733,-1.094073,0.704356,-0.213348,-0.514895,-2.171801,0.064270,-1.124150,-0.348069,0.029626,1.292323,-0.431734,0.524857,-0.618766,-0.626022,0.619847,-0.624995,-0.007898,0.325060,1.400934,-1.144232,2.979946,0.085603,-0.795406,0.827458,104.27,0,Kmart,Other,Online purchase
43812,0.120107,-0.474641,0.284593,-0.563838,-1.682365,0.239581,0.135004,0.467875,-1.011354,0.664944,-0.654479,-0.783618,-0.732196,-1.035847,0.868049,0.303399,-0.762306,-0.728200,-0.103194,-0.223228,-1.626424,0.813798,0.502252,1.165726,0.530571,1.233764,0.325391,0.916106,54.01,0,Uber,Travel,Card present
43856,0.738527,0.693466,0.759260,0.817609,-0.977139,-0.787735,0.587692,0.927763,-0.524098,0.185300,-0.337114,0.291882,-0.148771,-1.618471,0.963742,1.203386,-0.001153,-0.078082,-2.022758,0.143903,0.026602,-0.457090,-0.002246,0.037179,-0.602431,1.069863,1.363477,-1.468446,9.98,0,Tech Solutions Pty Ltd,Salary,POS terminal
43879,0.030745,-1.156273,1.941620,-0.471501,1.314280,-0.313646,0.403171,1.143718,1.011568,-1.590564,-0.703983,-0.761449,-0.406205,2.054852,-0.791265,0.605467,-2.425234,-1.199440,-1.485265,-1.749516,0.923560,-0.556019,-0.169570,-1.011087,-0.794747,-1.312120,0.339597,0.910320,274.15,0,7-Eleven Fuel,Travel,Card present
43946,1.653415,1.114342,-1.266215,-0.188475,0.017025,0.417112,-1.474103,0.431893,-1.011837,-0.763263,0.165318,0.342807,-1.001233,-1.145290,-1.125820,-1.013751,-0.719928,0.020284,-0.379436,0.285498,-0.526124,-0.980036,-1.063737,0.247632,0.591874,1.016277,0.046157,0.423438,20.65,0,McDonald's,Food,POS terminal
44215,0.190569,0.133581,0.754971,-0.113597,-0.791120,-2.049877,0.090339,-0.704763,0.796604,-1.003814,-1.429286,1.331416,-1.690652,-0.811634,0.494121,-0.447265,1.018209,-1.246347,-1.217566,-1.796405,-0.299821,0.282403,2.018631,-0.770055,-0.568738,0.887217,0.585132,0.565490,22.99,0,SelfWealth,Investment,Online purchase
44252,1.119443,-0.747445,1.407609,-1.456473,-1.982947,-0.033396,0.178842,-1.138688,-0.023587,0.268629,-0.632809,-0.969806,-1.230692,-0.313810,0.333157,-1.691454,1.258608,1.126804,0.464908,-0.075612,1.045577,0.066680,0.688830,0.269180,0.357421,2.863007,-0.178269,-0.013390,53.56,0,Domino's Pizza,Food,
44316,1.229638,-0.415515,2.099604,-0.793975,-0.505722,-0.108833,-0.100831,2.061230,-2.443482,0.390350,1.178320,0.227550,-0.097845,1.437481,0.032724,1.163077,-0.881412,-1.528268,0.947138,-2.287513,1.285342,-1.299703,-2.088263,0.821313,0.409010,-0.321798,-1.435703,-0.134747,66.23,0,NRMA Insurance,Insurance,
44410,0.107275,-0.267402,-1.037347,-2.951529,0.157620,-0.010439,0.148578,-0.048022,-0.470219,0.151216,0.339586,0.430510,-0.864012,0.197840,-0.464934,-0.413829,-0.696459,0.166106,-1.017767,1.847410,0.255249,1.078115,0.196966,0.572420,0.717887,-0.643005,-0.475678,-1.012501,21.06,0,Airbnb,Travel,POS terminal
44443,-1.443056,-1.269450,-0.011025,-1.121309,1.935828,0.060621,1.288907,-1.285555,-0.956556,-1.078499,0.836173,0.268225,-0.156422,-0.370697,2.840511,0.951274,0.276025,-0.003229,-0.020097,-0.942957,1.545224,-0.443588,1.581342,0.130234,-0.050982,-1.378921,-0.042262,0.308605,41.47,0,CommSec,Investment,
44511,0.531020,1.976335,-0.614705,0.286248,-1.754444,-0.812488,0.868364,-0.067298,0.852877,-0.224972,0.297198,0.709520,0.527577,0.165071,-0.255709,-0.270313,-0.686309,0.077534,-0.316521,-0.932005,0.851923,-0.939544,-1.618670,-0.312725,-0.501169,0.171625,0.568060,0.248353,39.64,0,Subway,Food,
44541,-0.190282,1.106707,-0.737741,-1.644888,1.236244,0.203552,-0.400035,-0.135579,1.996733,-1.910530,0.040626,-1.965055,0.872914,0.433975,-1.480095,-0.156627,0.279949,0.674994,-0.710880,-2.126632,1.054041,0.608344,1.471673,0.308390,0.930103,-1.419607,1.628244,1.767594,20.92,0,BP Service Station,Travel,
44598,-1.245826,0.230642,1.984074,1.650573,-0.520772,0.786083,-0.544727,-0.161415,0.270234,1.128931,0.916522,-0.495582,0.891309,0.354990,0.637467,-0.793417,0.152680,-2.122071,0.589756,-0.129580,-0.850644,1.156178,-0.070501,-1.007642,-1.475964,0.591890,0.400523,1.393945,68.87,0,Woolworths,Food,
44771,-0.690658,0.627003,0.947823,0.644657,0.213053,0.610973,-1.380469,-0.522909,0.358691,-0.962672,0.104828,-0.424506,-1.502753,-1.076098,0.670377,0.266703,-0.077539,-1.010981,0.458312,0.402722,-0.435066,0.614604,0.242547,1.947429,-0.593658,0.223266,0.644809,-0.532454,2.64,0,Netflix,Entertainment,Tap to pay
44875,-2.017212,1.278320,-1.906363,-3.166667,-1.180960,-1.214904,1.819210,2.371350,-1.005810,-6.470822,0.340545,-4.606888,2.391264,7.863611,1.787475,0.787697,5.885210,1.009741,-2.172249,-0.757084,-1.316637,-1.720113,0.271018,1.343297,-1.971444,-0.964225,2.466958,-1.048749,4.72,1,Wire Transfer Co,Other,High-risk merchant
44985,-0.540393,-0.127128,-0.654685,0.415654,-0.449569,0.516309,1.719542,1.439565,-0.309391,0.905713,-0.960367,0.038191,-0.553592,-0.393178,2.229216,-0.267200,-0.264361,-0.189769,0.813889,-0.164128,-0.923396,0.450322,-0.915112,1.580205,-0.477540,0.568723,0.686572,-1.194156,24.73,0,Apple TV+,Entertainment,
45340,0.624952,1.291840,1.264167,-0.797755,0.022125,-0.010459,0.831611,-0.137607,1.508809,-1.622341,0.192420,0.190193,0.583820,-0.267930,0.369589,-1.942031,-0.489341,2.073187,1.601420,0.101187,-0.780984,0.574471,-2.449687,-1.504442,-0.430244,-0.756980,-0.239223,-0.422814,31.14,0,Woolworths,Food,In-store payment
45384,0.532280,-1.301943,0.880430,-2.316127,0.468570,1.118413,-0.047270,-1.221364,-0.153001,0.485843,-0.501029,-0.773556,-0.593261,-0.048625,0.095768,-0.749090,-0.832591,0.726948,-0.092081,-1.396766,-0.191619,1.436572,-0.213230,1.590456,0.460268,0.560276,-0.042107,0.622819,4.38,0,Hungry Jack's,Food,Recurring subscription
45713,0.841804,0.520336,-0.450685,0.205625,-0.300326,1.733326,-0.834398,-1.455825,-1.839379,0.272328,0.365196,-0.933629,-1.895471,1.115056,1.227323,0.677949,0.950293,-0.703581,-1.289312,-0.307414,1.357192,-0.056172,-0.480451,0.321439,1.141288,0.933315,1.789312,-0.262934,14.45,0,Amazon AU,Other,
46050,-0.218957,1.198549,-1.279422,-1.559323,1.682723,-0.100141,0.238661,-0.413966,-0.418428,-0.510920,0.232927,-0.351691,1.021239,-0.425232,0.322189,-1.298477,-1.524960,-0.853110,-0.036800,-1.421039,1.805950,0.826038,-1.985517,1.114565,1.048223,-1.518320,-1.092276,-0.450761,23.50,0,Northwind Industries,Salary,
46267,-1.465282,-2.295615,-0.894500,1.061953,-0.650921,1.322251,-0.619985,0.978513,1.676620,1.502616,-0.513951,0.034214,0.677910,0.105624,-2.537248,1.100010,-0.998475,-0.099371,-0.714805,0.039314,-1.019118,-1.471700,-0.674059,0.664728,-1.022873,-0.582210,1.478262,-0.511832,3.61,0,Shell,Travel,
46549,0.363409,-2.351793,-1.408858,-0.520481,-0.013976,0.086959,0.746826,0.702175,-1.070024,-1.690097,0.730805,-1.064256,-0.472855,-0.312664,0.079892,0.570561,1.056076,-0.069063,-0.227145,-0.055359,0.964333,0.852539,0.447189,-0.945711,-0.414380,0.894117,-1.959542,0.779541,141.21,0,Uber,Travel,Card present
46989,0.129209,1.613681,-0.728741,0.117521,-0.275611,-0.185920,-0.767343,-1.566069,0.419803,-1.406542,0.082198,0.064172,1.553486,0.138131,-0.593540,-1.037616,-0.707708,-1.418400,-0.321944,-2.064437,1.315345,1.394491,-1.281261,0.431224,-0.620012,-0.962782,0.833156,0.449169,100.10,0,Optus,Utilities,Direct debit
47104,-0.372567,-0.468617,1.039826,-0.474282,0.032054,-0.756204,1.451177,1.307204,-0.197563,-0.222486,0.276697,1.188772,0.823426,-0.007899,0.194855,0.707216,1.306455,-1.335933,0.282536,-1.515290,-1.017358,0.314255,2.012982,-0.122940,0.156265,0.204072,0.503520,0.133968,2.76,0,Booking.com,Travel,
47166,0.679233,0.307971,-0.964941,1.181608,-0.944992,-2.308309,0.454215,1.687772,0.630079,2.386723,-0.604609,0.354650,-0.322639,0.918333,-0.892368,0.946203,0.791692,0.124973,0.090407,-0.315902,0.864504,-0.334970,0.114301,-0.093299,-0.355240,0.038035,0.144939,-0.536143,11.04,0,Hoyts,Entertainment,Auto-renewal
47256,-0.652970,0.470869,1.651803,-0.725323,-0.099822,-0.879527,2.528028,-0.701554,-0.937157,-0.280995,1.116516,0.629932,-1.156815,0.193528,-0.408000,-0.766926,-2.238454,0.140433,-0.394777,-0.169084,-0.095972,1.197454,-1.238900,0.794060,-1.361273,-0.391847,0.426300,0.353678,59.43,0,Hungry Jack's,Food,Direct debit
47280,-1.114549,-1.509708,-0.875716,0.183058,-0.949192,-0.066287,-0.883814,2.370347,-1.593447,0.098901,-0.496152,-1.103746,1.504427,0.880068,-0.035629,0.250239,1.099155,2.275913,0.170968,-0.362720,0.611914,0.374669,0.220308,-0.550866,-0.309374,-0.441210,-0.513048,-2.297249,10.80,0,Aldi,Food,
47479,1.409007,0.821802,-0.708515,3.213612,1.056813,0.058218,-1.055841,2.609295,0.978732,0.901931,0.967981,-0.502660,0.029257,-0.034606,2.064051,1.511753,-0.234768,0.358166,-1.684650,0.226613,-1.907218,-0.250679,-1.646826,0.010819,1.577349,0.747887,0.367423,0.729262,8.88,0,Netflix,Entertainment,
47664,1.066145,0.493350,0.476177,-1.141475,-0.374093,0.462071,-0.961322,0.572317,0.557506,-0.196363,-1.336578,-0.498208,0.051806,0.040311,-0.416124,0.009214,1.205097,1.193834,0.103590,0.532369,-1.344110,1.925828,0.406330,0.986972,-0.372824,-0.773893,-0.053201,-0.179888,31.37,0,BP Service Station,Travel,In-store payment
47679,-1.448231,-0.056252,0.486960,1.138874,0.343969,0.520497,-0.664192,-1.046469,0.155046,0.241244,-1.955529,0.876487,0.473590,-0.551523,0.377874,0.094879,-1.175705,-0.594768,-1.804903,0.204745,0.941952,-0.785807,0.531838,0.757694,1.189914,-0.194890,-0.113764,-1.687954,5.08,0,JB Hi-Fi,Other,
47702,1.397719,-0.703222,-1.083885,0.293815,0.276953,-0.092131,-0.937554,-1.386885,-0.874095,0.324798,0.148236,0.507164,-0.308509,-0.578205,-1.715144,-1.800381,0.219233,0.377966,1.996081,0.004310,-0.577882,0.043236,-0.375775,0.969315,-0.351246,-0.384403,0.203241,0.152955,5.75,0,Bunnings,Other,
47809,0.034590,0.438296,0.692449,1.205570,0.560875,-1.552095,0.795262,0.869943,-0.224616,-1.371320,0.794562,0.438383,0.285409,0.217715,-1.125486,0.132444,0.070514,-0.828753,0.085860,-0.176647,-0.310161,-0.909468,-0.027789,1.542243,-0.843438,1.247455,-0.462891,2.232936,21.14,0,Chemist Warehouse,Other,
47986,-0.333225,0.424613,0.900012,0.663789,-0.095674,-0.900080,-1.725913,-0.894776,0.191169,-0.536946,-0.214162,1.114323,0.947414,-0.149722,-1.538988,-2.021004,0.261655,-0.053363,-0.597161,-0.511253,-0.726458,0.757117,0.605585,-0.142212,-0.145425,-1.466040,1.334679,-0.198669,12.79,0,Grill'd,Food,
